E:\绿色专利（房东）\2017\201710.xlsx,green_no:25236,total_no:240049
E:\绿色专利（房东）\incopat\2020\04\2.xls,green_no:1083,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\5.xls,green_no:1048,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\17.xls,green_no:1069,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\34.xls,green_no:913,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\13.xls,green_no:1358,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\32.xls,green_no:1094,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\33.xls,green_no:1040,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\11.xls,green_no:1171,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\18.xls,green_no:996,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\30.xls,green_no:913,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\31.xls,green_no:1116,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\16.xls,green_no:1227,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\15.xls,green_no:1000,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\3.xls,green_no:1120,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\29.xls,green_no:933,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\12.xls,green_no:1250,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\28.xls,green_no:1003,total_no:10000
E:\绿色专利（房东）\incopat\2020\04\27.xls,green_no:1132,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\21.xls,green_no:1327,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\23.xls,green_no:978,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\15.xls,green_no:963,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\14.xls,green_no:942,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\9.xls,green_no:1055,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\11.xls,green_no:1180,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\8.xls,green_no:1032,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\19.xls,green_no:381,total_no:3279
E:\绿色专利（房东）\incopat\2020\03\2.xls,green_no:1235,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\6.xls,green_no:1125,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\20.xls,green_no:1250,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\31.xls,green_no:553,total_no:5690
E:\绿色专利（房东）\incopat\2020\03\7.xls,green_no:1223,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\4.xls,green_no:996,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\12.xls,green_no:1028,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\5.xls,green_no:1147,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\17.xls,green_no:1138,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\18.xls,green_no:924,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\10.xls,green_no:1121,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\1.xls,green_no:1198,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\30.xls,green_no:1069,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\16.xls,green_no:1067,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\3.xls,green_no:1171,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\29.xls,green_no:1080,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\27.xls,green_no:1146,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\13.xls,green_no:1045,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\26.xls,green_no:1196,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\28.xls,green_no:911,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\24.xls,green_no:1082,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\25.xls,green_no:1034,total_no:10000
E:\绿色专利（房东）\incopat\2020\03\22.xls,green_no:1096,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\8.xls,green_no:1074,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\7.xls,green_no:1185,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\9.xls,green_no:1155,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\5.xls,green_no:1119,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\6.xls,green_no:1194,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\14.xls,green_no:228,total_no:1818
E:\绿色专利（房东）\incopat\2020\02\4.xls,green_no:1259,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\2.xls,green_no:728,total_no:6763
E:\绿色专利（房东）\incopat\2020\02\13.xls,green_no:1009,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\3.xls,green_no:1117,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\12.xls,green_no:1068,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\11.xls,green_no:1153,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\10.xls,green_no:1029,total_no:10000
E:\绿色专利（房东）\incopat\2020\02\1.xls,green_no:1176,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\13.xls,green_no:1156,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\10.xls,green_no:1030,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\11.xls,green_no:910,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\9.xls,green_no:1143,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\12.xls,green_no:1007,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\1.xls,green_no:1154,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\8.xls,green_no:1098,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\7.xls,green_no:1079,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\22.xls,green_no:56,total_no:467
E:\绿色专利（房东）\incopat\2020\01\5.xls,green_no:1111,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\6.xls,green_no:962,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\4.xls,green_no:869,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\3.xls,green_no:1029,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\2.xls,green_no:1117,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\19.xls,green_no:1036,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\21.xls,green_no:1008,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\20.xls,green_no:1008,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\18.xls,green_no:1047,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\16.xls,green_no:972,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\17.xls,green_no:1177,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\14.xls,green_no:939,total_no:10000
E:\绿色专利（房东）\incopat\2020\01\15.xls,green_no:1124,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\14.xls,green_no:1012,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\1.xls,green_no:1163,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\13.xls,green_no:1236,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\12.xls,green_no:1390,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\11.xls,green_no:1065,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\6.xls,green_no:1086,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\8.xls,green_no:1039,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\7.xls,green_no:1174,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\9.xls,green_no:1054,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\10.xls,green_no:1300,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\5.xls,green_no:985,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\3.xls,green_no:1050,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\4.xls,green_no:1282,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\21.xls,green_no:936,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\20.xls,green_no:974,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\22.xls,green_no:482,total_no:4721
E:\绿色专利（房东）\incopat\2020\07\0716-0731\2.xls,green_no:1288,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\18.xls,green_no:1179,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\19.xls,green_no:1023,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\17.xls,green_no:1200,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\16.xls,green_no:905,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0716-0731\15.xls,green_no:1005,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\7.xls,green_no:870,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\8.xls,green_no:1247,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\9.xls,green_no:1126,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\6.xls,green_no:1549,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\4.xls,green_no:1580,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\18.xls,green_no:230,total_no:2281
E:\绿色专利（房东）\incopat\2020\07\0701-0715\5.xls,green_no:832,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\3.xls,green_no:1549,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\2.xls,green_no:1292,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\17.xls,green_no:972,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\16.xls,green_no:1013,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\14.xls,green_no:1181,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\13.xls,green_no:977,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\15.xls,green_no:1055,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\12.xls,green_no:1054,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\11.xls,green_no:1145,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\10.xls,green_no:1218,total_no:10000
E:\绿色专利（房东）\incopat\2020\07\0701-0715\1.xls,green_no:1230,total_no:10000
E:\绿色专利（房东）\2016\2016\201601.xlsx,green_no:17927,total_no:180863
E:\绿色专利（房东）\2016\2016\201601_keyword.xlsx,green_no:645,total_no:8577
E:\绿色专利（房东）\2016\2016\201602.xlsx,green_no:10983,total_no:110137
E:\绿色专利（房东）\2016\2016\201602_keyword.xlsx,green_no:463,total_no:5264
E:\绿色专利（房东）\2016\2016\201603.xlsx,green_no:21351,total_no:211674
E:\绿色专利（房东）\2016\2016\201603_keyword.xlsx,green_no:757,total_no:9663
E:\绿色专利（房东）\2016\2016\201604.xlsx,green_no:20078,total_no:203638
E:\绿色专利（房东）\2016\2016\201604_keyword.xlsx,green_no:864,total_no:9551
E:\绿色专利（房东）\2016\2016\201605.xlsx,green_no:21612,total_no:220177
E:\绿色专利（房东）\2016\2016\201605_keyword.xlsx,green_no:852,total_no:11024
E:\绿色专利（房东）\2016\2016\201606.xlsx,green_no:25721,total_no:269930
E:\绿色专利（房东）\2016\2016\201606_keyword.xlsx,green_no:1090,total_no:12674
E:\绿色专利（房东）\2016\2016\201607.xlsx,green_no:22542,total_no:232980
E:\绿色专利（房东）\2016\2016\201607_keyword.xlsx,green_no:886,total_no:11605
E:\绿色专利（房东）\2016\2016\201608.xlsx,green_no:28763,total_no:300000
E:\绿色专利（房东）\2016\2016\201608_keyword.xlsx,green_no:1214,total_no:15418
E:\绿色专利（房东）\2016\2016\201609.xlsx,green_no:15469,total_no:145935
E:\绿色专利（房东）\2016\2016\201609_keyword.xlsx,green_no:788,total_no:10448
E:\绿色专利（房东）\2016\2016\201610.xlsx,green_no:16489,total_no:155764
E:\绿色专利（房东）\2016\2016\201610_keyword.xlsx,green_no:1252,total_no:10343
E:\绿色专利（房东）\2016\2016\201611.xlsx,green_no:25553,total_no:250038
E:\绿色专利（房东）\2016\2016\201611_keyword.xlsx,green_no:1376,total_no:12702
E:\绿色专利（房东）\2016\2016\201612.xlsx,green_no:30261,total_no:300000
E:\绿色专利（房东）\2016\2016\201612_keyword.xlsx,green_no:1554,total_no:15913
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (17).xls,green_no:729,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (18).xls,green_no:771,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (19).xls,green_no:615,total_no:7804
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17.xls,green_no:527,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (2).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (3).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (4).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (5).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (8).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (9).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (10).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (11).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-16 (12).xls,green_no:383,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (1).xls,green_no:636,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (2).xls,green_no:652,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (3).xls,green_no:617,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (4).xls,green_no:632,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (5).xls,green_no:693,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (6).xls,green_no:660,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (7).xls,green_no:754,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (8).xls,green_no:722,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (9).xls,green_no:793,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (10).xls,green_no:627,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (11).xls,green_no:743,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (12).xls,green_no:757,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (13).xls,green_no:774,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (14).xls,green_no:727,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (15).xls,green_no:741,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2003\2020-05-17 (16).xls,green_no:735,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (1).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (2).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (3).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (4).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (5).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (6).xls,green_no:551,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08 (7).xls,green_no:634,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-08.xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (1).xls,green_no:657,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (10).xls,green_no:755,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (2).xls,green_no:629,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (3).xls,green_no:662,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (4).xls,green_no:678,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (5).xls,green_no:619,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (6).xls,green_no:772,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (7).xls,green_no:739,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (8).xls,green_no:712,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11 (9).xls,green_no:771,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-11.xls,green_no:621,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13 (1).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13 (2).xls,green_no:171,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13 (3).xls,green_no:659,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13 (4).xls,green_no:723,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13 (5).xls,green_no:720,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13 (6).xls,green_no:758,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-13.xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-14 (1).xls,green_no:774,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-14 (2).xls,green_no:452,total_no:5516
E:\绿色专利（房东）\2003-2011专利\专利网数据\2004\2004\2020-04-14.xls,green_no:743,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (10).xls,green_no:808,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (11).xls,green_no:826,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (12).xls,green_no:48,total_no:569
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (13).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (14).xls,green_no:764,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (7).xls,green_no:745,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (8).xls,green_no:759,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23 (9).xls,green_no:741,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-23.xls,green_no:745,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (1).xls,green_no:757,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (10).xls,green_no:692,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (11).xls,green_no:611,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (12).xls,green_no:680,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (13).xls,green_no:91,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (14).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (15).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (16).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (17).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (18).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (19).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (2).xls,green_no:765,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (3).xls,green_no:787,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (4).xls,green_no:735,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (5).xls,green_no:725,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (6).xls,green_no:706,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (7).xls,green_no:798,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (8).xls,green_no:731,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30 (9).xls,green_no:650,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-30.xls,green_no:849,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-309-12 (1).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-309-12 (2).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-309-12 (3).xls,green_no:507,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-309-12 (4).xls,green_no:663,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-03-309-12.xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03 (1).xls,green_no:747,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03 (2).xls,green_no:784,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03 (3).xls,green_no:825,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03 (4).xls,green_no:877,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03 (5).xls,green_no:855,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03 (6).xls,green_no:591,total_no:6799
E:\绿色专利（房东）\2003-2011专利\专利网数据\2005\2005\2020-04-03.xls,green_no:744,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14 (1).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14 (2).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14 (3).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14 (4).xls,green_no:36,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14 (5).xls,green_no:638,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14 (6).xls,green_no:629,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-14.xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-15 (1).xls,green_no:729,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-15 (2).xls,green_no:829,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-15 (3).xls,green_no:759,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-15.xls,green_no:628,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (1).xls,green_no:804,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (10).xls,green_no:471,total_no:5594
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (2).xls,green_no:744,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (3).xls,green_no:857,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (4).xls,green_no:833,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (5).xls,green_no:880,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (6).xls,green_no:880,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (7).xls,green_no:872,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (8).xls,green_no:840,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18 (9).xls,green_no:873,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-18.xls,green_no:708,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (1).xls,green_no:0,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (10).xls,green_no:636,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (11).xls,green_no:779,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (12).xls,green_no:701,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (13).xls,green_no:726,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (14).xls,green_no:936,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (15).xls,green_no:831,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (16).xls,green_no:809,total_no:10000
E:\绿色专利（房东）\2003-2011专利\专利网数据\2006\2006\2020-04-22 (17).xls,green_no:814,total_no:10000
